Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Age,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12048.0,33,-5,1,1,1,0,Laborers,3,0
5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24346.0,67,-4,1,0,0,0,Core staff,2,0
5048448,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16047.0,44,-4,1,0,0,0,Core staff,2,0
5053293,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20382.0,56,-4,1,0,0,0,Core staff,2,0
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12462.0,34,-1,1,1,0,0,Laborers,4,0
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22811.0,62,-6,1,1,1,0,High skill tech staff,2,0
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249.0,47,-5,1,1,1,0,Core staff,2,0
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,45,-4,1,0,0,0,Drivers,3,0
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23018.0,63,-4,1,0,0,0,Core staff,1,0
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454.0,48,-4,1,0,1,0,Core staff,1,0
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12260.0,34,-2,1,0,0,0,Core staff,1,0
5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675.0,35,-4,1,0,0,0,Drivers,3,0
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19124.0,52,-2,1,0,0,0,Core staff,1,0
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,28,-7,1,0,0,0,Laborers,2,0
5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136.0,39,-20,1,1,1,0,Managers,2,0
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,38,-4,1,0,0,0,Laborers,1,0
5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10457.0,29,-3,1,0,0,0,Core staff,2,0
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22129.0,61,-4,1,0,0,0,Core staff,2,0
5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15036.0,41,-9,1,0,0,0,Core staff,1,0
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,27,-5,1,0,0,0,Sales staff,2,0
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368.0,28,-3,1,1,0,0,High skill tech staff,2,0
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099.0,44,-5,1,0,1,0,Laborers,1,0
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,30,-4,1,0,0,0,Private service staff,2,0
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585.0,48,-1,1,0,0,0,Drivers,2,0
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12406.0,34,-1,1,0,0,1,Drivers,4,0
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,52,-4,1,0,1,0,Core staff,3,0
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,64,-1,1,0,0,0,Core staff,2,0
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13816.0,38,-5,1,0,0,0,Laborers,2,0
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030.0,44,-7,1,1,0,0,Drivers,4,0
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,49,-11,1,1,1,0,Core staff,3,0
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454.0,31,-5,1,0,1,1,Cooking staff,3,0
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-18927.0,52,-8,1,0,0,0,High skill tech staff,2,0
5088205,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21778.0,60,-4,1,0,1,0,Core staff,1,0
5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13692.0,38,-10,1,1,1,0,High skill tech staff,5,0
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12369.0,34,-1,1,0,0,0,Core staff,1,0
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834.0,54,-1,1,0,0,0,Managers,2,0
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031.0,41,-4,1,0,0,0,Laborers,4,0
5029400,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19125.0,52,-4,1,0,0,0,Core staff,2,0
5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953.0,57,-24,1,1,1,0,Accountants,2,0
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-17570.0,48,-5,1,0,0,1,Core staff,1,0
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,25,-3,1,0,0,0,Managers,1,0
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14243.0,39,-10,1,0,0,0,Laborers,5,0
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,-10315.0,28,-8,1,0,0,0,Core staff,2,0
5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698.0,51,-29,1,0,0,0,Laborers,2,0
5062296,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,-20388.0,56,-4,1,0,0,0,Core staff,1,0
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-13747.0,38,-17,1,0,0,0,Core staff,3,0
5069296,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20989.0,58,-4,1,0,0,0,Core staff,2,0
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19607.0,54,-12,1,0,0,0,Low-skill Laborers,2,0
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13999.0,38,-4,1,0,1,0,Drivers,1,0
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11515.0,32,0,1,1,0,0,Managers,4,0
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459.0,56,-19,1,0,0,0,High skill tech staff,2,0
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17840.0,49,-5,1,0,0,0,Core staff,1,0
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153.0,42,-9,1,1,1,0,Laborers,2,0
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14636.0,40,-11,1,0,0,0,Core staff,4,0
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,56,-5,1,0,1,0,Managers,2,0
5035546,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24387.0,67,-4,1,0,0,0,Core staff,1,0
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9978.0,27,-5,1,0,1,0,Drivers,2,0
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,-11268.0,31,-12,1,1,0,0,Cleaning staff,4,0
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915.0,44,-2,1,1,1,0,Sales staff,3,0
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,48,-6,1,0,0,0,Laborers,2,0
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10926.0,30,-10,1,0,1,0,Secretaries,3,0
5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20848.0,57,-4,1,0,0,0,Core staff,2,0
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910.0,30,-6,1,1,0,0,Laborers,2,0
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,36,-2,1,1,1,0,Core staff,2,0
5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-21030.0,58,-6,1,0,0,0,Core staff,2,0
5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18165.0,50,-31,1,0,0,0,Cooking staff,2,0
5092147,M,Y,Y,0,173412.7232142857,Working,Secondary / secondary special,Single / not married,House / apartment,-10386.0,28,-1,1,1,0,0,Core staff,1,0
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-8274.0,23,-2,1,1,1,0,Laborers,2,0
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,-14228.0,39,-16,1,0,0,0,Core staff,4,0
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300.0,58,-1,1,0,0,0,Laborers,2,0
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12360.0,34,-1,1,0,0,1,Laborers,1,0
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15280.0,42,-7,1,0,0,0,Sales staff,2,0
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17493.0,48,-10,1,0,0,1,Medicine staff,2,0
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13455.0,37,-6,1,0,0,0,Core staff,2,0
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601.0,59,-2,1,1,0,1,Managers,2,0
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19008.0,52,-10,1,0,0,0,Managers,2,0
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19210.0,53,-7,1,0,1,0,Core staff,1,0
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,-15011.0,41,-21,1,1,1,0,Core staff,4,0
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-8696.0,24,-3,1,0,0,1,Drivers,3,0
5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576.0,62,-4,1,0,0,0,Core staff,1,0
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17262.0,47,-3,1,1,1,0,Sales staff,3,0
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,50,-8,1,0,0,0,Drivers,2,0
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15459.0,42,-2,1,0,0,0,Sales staff,2,0
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482.0,29,-7,1,0,0,0,Core staff,2,0
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,31,-4,1,0,0,0,Private service staff,2,0
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114.0,33,-11,1,0,0,0,Accountants,2,0
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656.0,37,-6,1,0,1,0,Sales staff,3,0
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13538.0,37,-15,1,1,1,0,Drivers,3,0
5044669,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16047.0,44,-4,1,0,0,0,Core staff,2,0
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14050.0,38,-10,1,1,1,0,Laborers,1,0
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-11532.0,32,-13,1,0,0,0,Managers,3,0
5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-21026.0,58,-31,1,0,1,0,Core staff,2,0
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17733.0,49,-15,1,0,1,0,Laborers,2,0
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14876.0,41,-2,1,0,0,0,Laborers,4,0
5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21342.0,58,-4,1,0,0,0,Core staff,2,0
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-15131.0,41,-4,1,0,0,1,Core staff,3,0
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,45,-4,1,0,0,1,Sales staff,2,0
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10218.0,28,-1,1,1,0,0,Core staff,3,0
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14935.0,41,-5,1,0,1,0,Sales staff,3,0
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941.0,44,-16,1,0,0,0,Managers,2,0
5052952,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24340.0,67,-4,1,0,1,0,Core staff,1,0
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16286.0,45,-5,1,0,0,0,Drivers,3,0
5089556,F,Y,N,0,227795.45454545456,Working,Incomplete higher,Single / not married,House / apartment,-11406.0,31,-8,1,1,0,0,Managers,1,0
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18093.0,50,-8,1,0,0,0,Core staff,1,0
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-16542.0,45,-24,1,1,1,0,Core staff,1,0
5036936,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22362.0,61,-4,1,0,0,0,Core staff,1,0
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-9154.0,25,-1,1,0,0,1,Laborers,2,0
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355.0,37,-2,1,0,0,0,Sales staff,2,0
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985.0,63,-4,1,0,1,0,Core staff,2,0
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21454.0,59,-4,1,0,0,0,Core staff,2,0
5010435,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518.0,59,-4,1,0,0,0,Core staff,2,0
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24580.0,67,-4,1,0,0,0,Core staff,2,0
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839.0,43,-4,1,0,1,0,High skill tech staff,1,0
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9187.0,25,-1,1,0,0,0,Core staff,1,0
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11728.0,32,-3,1,0,0,1,Core staff,1,0
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341.0,64,-15,1,0,0,0,Medicine staff,1,0
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-9663.0,26,-1,1,0,0,0,Core staff,2,0
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937.0,30,-4,1,0,0,0,High skill tech staff,4,0
5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,-12249.0,34,-9,1,1,0,0,Core staff,2,0
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252.0,53,-6,1,0,0,0,Sales staff,1,0
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421.0,42,-3,1,0,1,0,Laborers,2,0
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719.0,51,-4,1,1,1,0,Laborers,3,0
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21074.0,58,-4,1,0,0,0,Core staff,2,0
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,-15969.0,44,-15,1,1,1,0,Core staff,1,0
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,45,-2,1,1,0,0,Low-skill Laborers,2,0
5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466.0,62,-35,1,1,1,0,Managers,2,0
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185.0,42,-1,1,1,1,0,Medicine staff,2,0
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413.0,45,-2,1,0,1,0,High skill tech staff,2,0
5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358.0,39,-15,1,0,0,0,Cooking staff,1,0
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826.0,38,-20,1,0,0,0,Laborers,2,0
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112.0,30,-1,1,1,1,0,Managers,3,0
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,52,-19,1,1,1,0,Cleaning staff,2,0
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763.0,35,-6,1,0,1,0,Core staff,3,0
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,25,-3,1,0,0,0,Managers,1,0
5037088,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21490.0,59,-4,1,0,0,0,Core staff,2,0
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483.0,37,-15,1,0,0,0,Laborers,2,0
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960.0,44,-10,1,0,0,0,High skill tech staff,1,0
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577.0,51,-7,1,0,0,0,Accountants,1,0
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-9006.0,25,0,1,0,0,0,Core staff,2,0
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19431.0,53,-17,1,0,0,0,High skill tech staff,2,0
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-16868.0,46,-11,1,0,0,0,Laborers,1,0
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931.0,52,-18,1,1,0,0,Laborers,2,0
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-9310.0,26,-2,1,0,0,0,Core staff,2,0
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10418.0,29,-6,1,1,1,0,Laborers,2,0
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15590.0,43,-2,1,0,0,0,Sales staff,2,0
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,25,-5,1,0,0,0,Core staff,2,0
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234.0,44,-17,1,0,1,0,Laborers,3,0
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166.0,28,-5,1,1,0,0,Core staff,1,0
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10177.0,28,-1,1,0,0,1,Managers,1,0
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596.0,51,-20,1,0,0,0,Core staff,1,0
5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23365.0,64,-4,1,0,0,0,Core staff,2,0
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11469.0,31,-2,1,0,1,0,Core staff,3,0
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-12348.0,34,-3,1,0,0,0,Managers,4,0
5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,-15220.0,42,-2,1,0,0,0,Core staff,3,0
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20688.0,57,-4,1,0,1,0,Core staff,2,0
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747.0,40,-9,1,0,0,0,Laborers,2,0
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-16876.0,46,0,1,1,0,0,Core staff,2,0
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,37,-3,1,1,1,0,Core staff,3,0
5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922.0,49,-9,1,0,0,0,Security staff,3,0
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-10075.0,28,-1,1,0,1,1,Core staff,2,0
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22752.0,62,-4,1,0,0,0,Core staff,2,0
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280.0,45,-10,1,0,0,1,Sales staff,3,0
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20315.0,56,-15,1,0,0,0,Laborers,3,0
5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-20135.0,55,-4,1,0,1,0,Core staff,2,0
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577.0,56,-36,1,1,0,0,Core staff,1,0
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15493.0,42,-4,1,0,0,0,Core staff,3,0
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17143.0,47,-15,1,0,1,0,Core staff,2,0
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,-15989.0,44,-18,1,1,1,0,Core staff,2,0
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,37,-15,1,0,0,0,Core staff,2,0
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074.0,55,-1,1,0,0,0,Medicine staff,2,0
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,-14659.0,40,0,1,0,0,0,Drivers,4,0
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23627.0,65,-4,1,0,0,0,Core staff,2,0
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975.0,44,-24,1,0,0,0,Private service staff,3,0
5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22351.0,61,-4,1,0,1,0,Core staff,1,0
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344.0,45,-2,1,0,0,1,Core staff,3,0
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19881.0,54,-21,1,0,0,0,Secretaries,2,0
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,50,-14,1,0,0,0,Cleaning staff,2,0
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17538.0,48,-2,1,0,0,0,Core staff,2,0
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-12192.0,33,-9,1,0,0,0,Laborers,2,0
5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034.0,60,-4,1,0,0,0,Core staff,2,0
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,-10266.0,28,-5,1,1,1,0,Managers,2,0
5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,48,-22,1,0,0,0,Medicine staff,3,0
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021.0,41,-19,1,0,0,0,High skill tech staff,4,0
5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24001.0,66,-4,1,0,0,0,Core staff,2,0
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-15716.0,43,-7,1,0,0,0,Managers,4,0
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-9032.0,25,-1,1,0,0,0,Managers,3,0
5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,36,-2,1,1,1,0,Core staff,2,0
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080.0,39,-5,1,0,1,0,Core staff,2,0
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,42,-1,1,0,0,1,Core staff,2,0
5035431,M,Y,Y,0,216266.94915254237,Working,Secondary / secondary special,Single / not married,House / apartment,-14138.0,39,-3,1,0,0,0,Drivers,1,0
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16708.0,46,-16,1,1,0,0,Managers,2,0
5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-14462.0,40,-5,1,0,1,1,Core staff,2,0
5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,-9912.0,27,-5,1,1,1,0,Sales staff,4,0
5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21383.0,59,-4,1,0,1,0,Core staff,1,0
5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,50,-8,1,0,0,0,Drivers,2,0
5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135.0,58,-4,1,0,0,0,Core staff,1,0
5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10004.0,27,-5,1,0,1,0,Core staff,2,0
5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-18785.0,51,-4,1,0,0,0,Core staff,1,0
5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21821.0,60,-4,1,0,0,0,Core staff,2,0
