,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
593,5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19601.0,-796,1,0,0,0,High skill tech staff,2,0
594,5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997.0,-7341,1,1,1,0,Laborers,2,0
595,5067542,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21180.0,-2728,1,0,0,0,Core staff,2,0
596,5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14172.0,-1130,1,0,0,0,Medicine staff,4,0
597,5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12019.0,-5436,1,1,1,0,Laborers,2,0
598,5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,-12678.0,-2368,1,0,0,0,High skill tech staff,2,0
599,5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14212.0,-1889,1,0,0,0,Laborers,4,0
600,5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14760.0,-1315,1,0,0,0,Core staff,1,0
601,5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495.0,-1678,1,0,1,0,Accountants,2,0
602,5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16202.0,-2939,1,1,1,0,Managers,2,0
603,5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,-11525.0,-1616,1,0,0,0,Managers,3,0
604,5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19881.0,-8405,1,0,1,0,Accountants,1,0
605,5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436.0,-3476,1,0,0,0,Sales staff,4,0
606,5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10238.0,-3453,1,0,0,0,Laborers,2,0
607,5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10780.0,-3769,1,0,0,0,Laborers,3,0
608,5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,-12662.0,-1359,1,1,1,1,Sales staff,3,0
609,5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19293.0,-2990,1,0,0,0,Laborers,2,0
610,5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20782.0,-2321,1,0,0,0,Laborers,2,0
611,5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14284.0,-4267,1,0,0,0,Cooking staff,3,0
612,5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,-12753.0,-1386,1,0,0,0,Cleaning staff,3,0
613,5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,-645,1,1,0,0,Laborers,2,0
614,5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-8190.0,-886,1,0,0,1,Core staff,1,0
615,5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,Managers,2,0
616,5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19170.0,-4965,1,0,0,0,Laborers,2,0
617,5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16098.0,-1868,1,1,1,0,Managers,1,0
618,5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12579.0,-3716,1,1,1,0,Core staff,3,0
619,5116883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17779.0,-1344,1,1,0,0,Laborers,2,0
620,5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,-1557,1,0,0,0,Laborers,1,0
621,5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11328.0,-3761,1,0,0,0,High skill tech staff,2,0
622,5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13095.0,-3716,1,1,1,0,Medicine staff,2,0
623,5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9810.0,-2993,1,1,0,0,Core staff,2,0
624,5024163,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13350.0,-1981,1,0,0,0,Laborers,5,0
625,5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-22800.0,-102,1,0,0,0,Drivers,2,0
626,5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,-7705.0,-288,1,1,0,1,Core staff,2,0
627,5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844.0,-2147,1,0,1,0,Accountants,2,0
628,5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-16553.0,-6908,1,0,0,0,Laborers,2,0
629,5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-11695.0,-3929,1,1,0,0,Laborers,3,0
630,5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,1,0
631,5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12348.0,-424,1,1,1,0,Sales staff,1,0
632,5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15059.0,-1069,1,0,0,0,Low-skill Laborers,1,0
633,5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,-10448.0,-2323,1,1,0,1,Core staff,2,0
634,5051050,M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-22407.0,-2174,1,0,0,0,Laborers,2,0
635,5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,-15371.0,-3332,1,0,0,0,Core staff,2,0
636,5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,-12116.0,-553,1,0,0,0,Managers,2,0
637,5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16971.0,-375,1,0,0,0,Core staff,1,0
638,5023587,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14364.0,-6352,1,0,0,0,Laborers,1,0
639,5028547,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,-12692.0,-1056,1,0,1,0,Laborers,2,0
640,5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689.0,-1172,1,0,0,0,Sales staff,3,0
641,5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13643.0,-4663,1,0,1,0,Laborers,2,0
642,5010865,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173.0,-678,1,0,1,1,Core staff,3,0
643,5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19802.0,-4532,1,0,0,0,Laborers,2,0
644,5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677.0,-5587,1,0,0,0,Medicine staff,2,0
645,5066458,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16047.0,-1406,1,0,0,0,Laborers,1,0
646,5045844,F,Y,N,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-20836.0,-8966,1,0,0,0,Core staff,2,0
647,5115814,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14336.0,-6860,1,0,0,0,Laborers,5,0
648,5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19200.0,-346,1,0,1,0,High skill tech staff,2,0
649,5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819.0,-1463,1,0,1,0,Laborers,1,0
650,5066617,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18730.0,-157,1,0,0,1,Cooking staff,2,0
651,5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-16625.0,-561,1,0,0,0,Core staff,4,0
652,5009908,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19120.0,-3661,1,0,0,0,Drivers,2,0
653,5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2,0
654,5028919,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,2,0
655,5035627,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-18110.0,-6764,1,0,0,0,Managers,2,0
656,5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235.0,-10600,1,0,0,0,Laborers,1,0
657,5114061,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,Core staff,3,0
658,5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848.0,-3960,1,0,0,0,Core staff,4,0
659,5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025.0,-2065,1,1,1,1,Core staff,3,0
660,5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11664.0,-2227,1,0,1,0,Core staff,2,0
661,5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783.0,-1205,1,0,0,0,Core staff,2,0
662,5010078,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-12518.0,-1135,1,0,0,0,Cleaning staff,4,0
663,5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,-5190,1,0,0,0,Cleaning staff,2,0
664,5009146,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-15825.0,-3720,1,1,1,0,Managers,2,0
665,5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19584.0,-2633,1,0,0,0,Core staff,1,0
666,5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-9889.0,-1000,1,0,0,0,Managers,4,0
667,5096318,M,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9517.0,-158,1,0,0,0,Core staff,1,0
668,5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331.0,-3272,1,0,0,0,Core staff,3,0
669,5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069.0,-2500,1,1,1,1,Core staff,3,0
670,5036828,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-19207.0,-4327,1,0,0,0,Sales staff,2,0
671,5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484.0,-6033,1,0,1,0,Medicine staff,2,0
672,5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-10035.0,-170,1,0,0,0,Cleaning staff,3,0
673,5095586,F,N,N,0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,-8784.0,-278,1,1,0,1,Medicine staff,2,0
674,5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-15181.0,-3062,1,0,0,0,Core staff,2,0
675,5022047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,-14917.0,-8157,1,1,1,0,Drivers,2,0
676,5048121,M,Y,Y,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12091.0,-2653,1,0,1,0,Core staff,4,0
677,5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,Core staff,2,0
678,5009821,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14883.0,-5457,1,0,1,0,Cooking staff,2,0
679,5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578.0,-1997,1,0,0,0,Laborers,2,0
680,5058281,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,-3435,1,1,1,1,Core staff,2,0
681,5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567.0,-1504,1,1,0,0,Core staff,3,0
682,5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084.0,-2696,1,1,0,0,Drivers,2,0
683,5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-21537.0,-13735,1,0,0,0,Core staff,1,0
684,5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052.0,-227,1,0,0,0,Laborers,1,0
685,5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17176.0,-132,1,0,0,0,Laborers,2,0
686,5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,-6621,1,1,1,0,Medicine staff,4,0
687,5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278.0,-2481,1,0,0,0,Core staff,3,0
688,5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-11654.0,-2818,1,0,0,0,Laborers,2,0
689,5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18752.0,-11906,1,0,1,0,Laborers,2,0
690,5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801.0,-1077,1,0,1,0,Core staff,2,0
691,5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-18764.0,-9258,1,0,0,0,High skill tech staff,2,0
692,5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-17107.0,-2277,1,0,0,0,Core staff,2,0
693,5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,-11998.0,-1497,1,0,0,0,Managers,1,0
694,5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21684.0,-2422,1,0,0,0,Drivers,2,0
695,5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10851.0,-826,1,0,0,0,Core staff,2,0
696,5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15216.0,-2969,1,1,0,0,Low-skill Laborers,3,0
697,5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873.0,-2086,1,0,1,1,Core staff,1,0
698,5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10028.0,-1070,1,1,0,0,Core staff,2,0
699,5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15624.0,-8172,1,1,1,0,High skill tech staff,3,0
700,5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18365.0,-701,1,0,0,0,High skill tech staff,2,0
701,5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578.0,-1384,1,1,0,0,Sales staff,2,0
702,5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977.0,-9447,1,0,0,0,High skill tech staff,1,0
703,5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622.0,-1160,1,1,1,0,Core staff,4,0
704,5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052.0,-1952,1,0,0,0,Cooking staff,3,0
705,5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140.0,-4816,1,0,1,0,Cleaning staff,2,0
706,5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-10707.0,-1354,1,0,0,0,Managers,2,0
707,5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-21276.0,-1128,1,0,1,0,Accountants,2,0
708,5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,-469,1,0,0,0,Core staff,2,0
709,5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095.0,-217,1,0,1,0,Laborers,4,0
710,5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17355.0,-3273,1,1,1,0,Secretaries,2,0
711,5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,-11262.0,-563,1,0,0,1,Accountants,3,0
712,5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,1,0
713,5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13536.0,-2092,1,0,0,0,Core staff,4,0
714,5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2,0
715,5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12821.0,-931,1,0,1,1,Laborers,3,0
716,5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4,0
717,5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15262.0,-1674,1,0,0,0,Managers,5,0
718,5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,-168,1,0,1,0,Managers,4,0
719,5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035.0,-1128,1,0,1,0,Cleaning staff,2,0
720,5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,-4029,1,0,0,1,Laborers,2,0
721,5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,-4967,1,1,1,0,Laborers,2,0
722,5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20298.0,-3282,1,0,0,0,Medicine staff,2,0
723,5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615.0,-339,1,0,0,0,Accountants,1,0
724,5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170.0,-7979,1,0,0,0,High skill tech staff,2,0
725,5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683,1,0,0,0,Core staff,1,0
726,5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2,0
727,5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-21377.0,-577,1,0,0,1,Core staff,2,0
728,5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-10323.0,-2622,1,1,1,1,Managers,2,0
729,5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810.0,-1678,1,1,1,1,Core staff,3,0
730,5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10092.0,-976,1,0,0,0,Core staff,3,0
731,5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12488.0,-3608,1,0,0,0,Security staff,4,0
732,5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716.0,-2057,1,0,0,0,Sales staff,1,0
733,5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,-1994,1,0,1,0,High skill tech staff,3,0
734,5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15788.0,-1563,1,0,0,0,Security staff,4,0
735,5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494,1,0,0,0,Laborers,2,0
736,5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17189.0,-4523,1,0,0,0,Managers,2,0
737,5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-12869.0,-340,1,1,1,0,Managers,2,0
738,5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353.0,-1081,1,1,0,1,Core staff,2,0
739,5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814.0,-6614,1,0,0,0,Core staff,1,0
740,5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15569.0,-1639,1,1,0,0,Core staff,2,0
741,5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,-919,1,0,1,0,Managers,1,0
742,5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448.0,-3392,1,1,1,1,Realty agents,3,0
743,5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660.0,-3261,1,1,1,0,Laborers,2,0
744,5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14136.0,-3928,1,0,0,0,Managers,3,0
745,5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,2,0
746,5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506.0,-3630,1,0,0,0,Core staff,2,0
747,5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18133.0,-3591,1,0,1,1,Core staff,1,0
748,5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,-1199,1,0,0,0,Core staff,4,0
749,5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,-19298.0,-2469,1,0,0,0,Core staff,1,0
750,5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-15494.0,-4304,1,0,0,0,Sales staff,1,0
751,5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206.0,-2514,1,0,0,1,Core staff,3,0
752,5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,-2187,1,1,1,0,Managers,4,0
753,5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15161.0,-7140,1,0,0,0,Core staff,1,0
754,5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11863.0,-96,1,1,0,0,Core staff,4,0
755,5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-14962.0,-5176,1,0,0,0,Laborers,3,0
756,5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,2,0
757,5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,-2356,1,0,1,0,Managers,2,0
758,5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15244.0,-2908,1,1,0,1,Managers,3,0
759,5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639.0,-3333,1,1,0,0,Waiters/barmen staff,2,0
760,5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17340.0,-3596,1,0,1,0,Managers,2,0
761,5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11462.0,-4606,1,0,0,0,Laborers,4,0
762,5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,-4030,1,1,1,0,Sales staff,3,0
763,5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19295.0,-5246,1,1,0,0,Core staff,1,0
764,5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937.0,-3054,1,0,0,0,Medicine staff,1,0
765,5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,-2906,1,0,1,0,Laborers,2,0
766,5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18934.0,-1915,1,0,1,0,Laborers,3,0
767,5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717.0,-1267,1,0,0,0,High skill tech staff,1,0
768,5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13686.0,-1256,1,0,0,0,Cooking staff,2,0
769,5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10473.0,-1721,1,0,1,0,Core staff,3,0
770,5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358.0,-2317,1,0,0,0,Core staff,4,0
771,5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12760.0,-1518,1,0,0,0,Core staff,4,0
772,5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171.0,-7804,1,1,0,0,Laborers,2,0
773,5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009.0,-864,1,0,0,0,Laborers,2,0
774,5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14060.0,-7364,1,1,0,0,Cooking staff,2,0
775,5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304.0,-1101,1,1,0,0,Laborers,1,0
776,5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297.0,-2231,1,0,0,0,Managers,2,0
777,5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,-12621.0,-1327,1,0,0,0,Managers,4,0
778,5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17468.0,-355,1,1,1,0,Core staff,2,0
779,5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11405.0,-1934,1,1,0,0,Core staff,2,0
780,5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309.0,-5179,1,1,1,0,Core staff,2,0
781,5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10676.0,-2326,1,0,1,1,Laborers,3,0
782,5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,3,0
783,5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12834.0,-1224,1,0,0,1,Laborers,3,0
784,5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463.0,-7048,1,0,0,0,Accountants,2,0
785,5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15051.0,-1678,1,0,0,0,Core staff,2,0
786,5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615.0,-2266,1,0,0,1,Managers,3,0
787,5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766.0,-73,1,0,0,0,High skill tech staff,4,0
788,5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-14344.0,-3443,1,0,0,0,Laborers,2,0
789,5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14788.0,-2661,1,1,1,0,Core staff,3,0
790,5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738.0,-286,1,1,0,0,Sales staff,2,0
791,5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3,0
